unique_id,ds,cutoff,TFT_0,TFT_1,TFT_2,TFT_3,TFT_4,TFT_5,TFT_6,TFT_7,TFT_8,TFT_9,TFT_10,TFT_11,TFT_12,TFT_13,TFT_14,NBEATS_0,NBEATS_1,NBEATS_2,NBEATS_3,NBEATS_4,NBEATS_5,NBEATS_6,NBEATS_7,NBEATS_8,NBEATS_9,NBEATS_10,NBEATS_11,NBEATS_12,NBEATS_13,NBEATS_14,TiDE_0,TiDE_1,TiDE_2,TiDE_3,TiDE_4,TiDE_5,TiDE_6,TiDE_7,TiDE_8,TiDE_9,TiDE_10,TiDE_11,TiDE_12,TiDE_13,TiDE_14,NLinear_0,NLinear_1,NLinear_2,NLinear_3,NLinear_4,NLinear_5,NLinear_6,NLinear_7,NLinear_8,NLinear_9,NLinear_10,NLinear_11,NLinear_12,NLinear_13,NLinear_14,KAN_0,KAN_1,KAN_2,KAN_3,KAN_4,KAN_5,KAN_6,KAN_7,KAN_8,KAN_9,KAN_10,KAN_11,KAN_12,KAN_13,KAN_14,MLP_0,MLP_1,MLP_2,MLP_3,MLP_4,MLP_5,MLP_6,MLP_7,MLP_8,MLP_9,MLP_10,MLP_11,MLP_12,MLP_13,MLP_14,DLinear_0,DLinear_1,DLinear_2,DLinear_3,DLinear_4,DLinear_5,DLinear_6,DLinear_7,DLinear_8,DLinear_9,DLinear_10,DLinear_11,DLinear_12,DLinear_13,DLinear_14,NHITS_0,NHITS_1,NHITS_2,NHITS_3,NHITS_4,NHITS_5,NHITS_6,NHITS_7,NHITS_8,NHITS_9,NHITS_10,NHITS_11,NHITS_12,NHITS_13,NHITS_14,DeepNPTS_0,DeepNPTS_1,DeepNPTS_2,DeepNPTS_3,DeepNPTS_4,DeepNPTS_5,DeepNPTS_6,DeepNPTS_7,DeepNPTS_8,DeepNPTS_9,DeepNPTS_10,DeepNPTS_11,DeepNPTS_12,DeepNPTS_13,DeepNPTS_14,PatchTST_0,PatchTST_1,PatchTST_2,PatchTST_3,PatchTST_4,PatchTST_5,PatchTST_6,PatchTST_7,PatchTST_8,PatchTST_9,PatchTST_10,PatchTST_11,PatchTST_12,PatchTST_13,PatchTST_14,y,SeasonalNaive,fold
T000436_fold0_x131,1980-02-29,1979-09-30,110.93753,110.45895,110.721985,110.24189,111.1322,110.55839,110.39102,109.173546,110.93715,110.42168,110.3561,15.85792,110.344666,110.63171,13.506645,111.12779,111.09496,110.754074,110.906975,9.217781,112.20346,111.30714,110.94699,111.18856,52.67281,44.75232,114.22477,111.06607,-137.26776,510.17023,111.4751,111.957565,110.70486,110.99524,-551.575,725.3852,111.9873,110.864555,110.47893,111.46146,-793.79865,-37.39038,110.64117,19889.586,117.68091,108.41833,109.59268,109.4762,108.523895,109.75015,110.575714,109.48915,110.02169,109.87501,110.68776,109.29509,107.20454,109.03302,108.83224,116.13953,110.60206,112.31775,110.87055,110.908,110.98109,109.90339,110.84953,108.38344,110.52802,110.28428,110.922195,114.072525,110.73254,111.69157,98.867516,110.925125,110.965126,111.08791,111.055954,110.94562,110.56008,110.47599,110.79415,111.03768,110.723526,111.16588,114.25431,111.23701,110.54897,75.67465,111.19545,110.23114,111.81444,111.7764,110.11285,110.865555,110.18574,110.6689,110.53891,110.91443,110.437874,-72.58194,110.882065,109.92166,125.47935,110.77497,110.75879,110.96993,110.837326,66.23405,109.82559,110.63087,111.341995,110.85722,247.78098,48619.574,112.72583,110.34092,109.78154,835.72766,110.75737,109.75561,110.625175,110.56625,109.3,109.3,109.60661,111.079,110.48799,109.3,109.3,110.61771,110.62869,109.3,110.41946,109.5321,111.18227,109.642715,108.88847,107.775185,110.25963,111.15131,108.71562,111.842415,111.0135,109.80398,0.6868336,109.06933,137.14351,657.0186,92.2,106.7,0
T000436_fold0_x131,1980-03-31,1979-09-30,110.944214,110.60323,110.66622,110.27762,111.146385,110.61911,110.421425,109.688065,110.90893,110.48443,110.36255,15.85799,110.38669,110.66981,13.5047455,111.37714,111.10698,110.99495,111.07651,-80.564674,111.25376,111.150276,111.00408,111.1351,11.40593,75.67817,116.34124,110.92313,-200.89847,492.96848,104.36602,110.68633,110.75303,110.54786,1329.8837,-342.6216,110.769646,111.00739,110.45329,110.97821,-660.7597,30.159517,110.446846,-78902.78,117.46222,109.743805,110.4596,110.1197,109.80909,109.838066,110.03509,110.60715,109.8429,110.319756,111.225975,110.36827,108.88345,110.30687,110.14612,116.51118,109.54892,112.38787,110.86661,110.61552,110.64042,109.557884,111.59223,108.8984,111.1678,110.30783,110.465576,114.16017,110.70971,111.77781,107.017075,110.932594,110.84991,111.34436,111.05226,110.988335,110.61756,110.469955,110.96051,111.171394,110.5837,111.19678,117.89376,110.74345,110.83482,111.49008,111.17974,111.51949,111.056816,110.720535,111.05699,111.77493,111.55904,111.25051,111.74277,111.19035,111.48285,-1.5649977,111.74879,111.01065,110.59767,110.85678,110.64443,111.22549,110.89599,65.866844,110.04088,110.61902,111.19644,111.13139,-4.1505966,48618.68,112.983315,110.59195,109.83661,836.6032,110.59294,109.69163,110.60135,110.41535,109.3,109.3,109.56412,110.737526,110.569695,109.3,109.3,110.53242,110.51816,109.3,109.54749,108.6788,111.236046,109.321815,109.94516,113.99509,109.60873,111.18335,108.810814,112.482666,111.12686,109.32523,1.0231965,109.86167,76.34381,657.45746,98.6,110.4,0
T000437_fold0_x132,1986-12-31,1986-11-30,116.446976,117.827545,115.35196,118.86198,121.29114,112.697495,114.952156,118.71548,117.49875,119.30066,114.30171,15.859324,117.561615,116.28593,8.469231,120.02904,116.75902,117.67717,117.04951,73569.01,121.50974,118.68189,117.19257,119.17242,209.99446,1021.796,112.49431,118.12234,-162.70627,57.34397,142.9915,116.77082,108.90954,109.84209,-8352.09,1800.6709,116.30808,111.55253,113.58213,105.10311,-21205.611,-0.7336552,113.71324,262415.28,113.929344,99.43058,96.32205,100.20445,100.6797,96.920654,112.99204,95.61992,102.04279,99.00795,108.99619,99.38958,76.87918,99.30882,89.7778,107.80805,124.84891,117.65022,115.97674,118.53186,116.121826,111.4064,116.21416,124.04866,117.25279,118.9125,117.68479,120.24105,118.46198,117.88543,102.7415,117.925,117.43861,120.113525,118.45749,119.21283,113.69611,119.19744,117.30585,118.43472,119.84857,121.31372,115.73309,118.388245,112.316574,104.798325,124.3698,119.20811,117.0972,115.6173,113.4545,116.23352,118.9921,116.74875,122.17975,114.897026,112.619514,-67.813385,129.52908,108.869995,108.466644,116.31118,113.01873,116.62753,114.49127,-10651.119,97.43133,118.30926,116.54508,119.76929,1119.2634,287263.62,104.14445,116.59701,101.53494,895.462,120.907455,117.75424,116.62431,117.36653,100.0,100.0,119.79451,121.0958,120.527214,100.0,100.0,116.95042,113.352135,100.0,103.51119,102.14712,120.12897,102.53068,99.83256,116.875206,94.64659,120.468666,68.7927,108.938545,120.03673,103.027954,0.7049602,102.21329,579.77277,653.72687,83.0,90.0,0
T000437_fold0_x132,1987-01-31,1986-11-30,120.68507,119.429535,118.01383,121.958244,121.79468,115.630165,118.287445,121.51973,119.54535,119.87072,115.883545,15.85836,119.74002,117.99176,6.152458,123.58234,121.17145,120.88748,121.03141,58429.883,135.59941,121.74106,121.30873,122.60207,-2821.2432,1000.32776,113.52148,120.95288,-2031.0386,169.42366,137.58847,120.77365,112.72889,111.52018,6693.944,-3724.301,120.66452,112.360954,113.45408,111.98565,-59371.496,-25.558973,119.22853,85757.03,121.993034,99.46464,94.02977,99.59503,91.43055,98.2442,114.2692,93.69446,100.956375,96.66078,112.46965,99.15645,108.20731,98.36542,86.24248,109.70238,122.03247,117.35707,118.24702,121.142715,120.95455,115.295364,119.43906,130.60063,120.87025,119.0172,119.914856,121.98224,118.4698,123.97268,101.61571,121.447716,121.77336,121.954865,122.61015,119.66534,115.48118,121.68406,122.83746,121.075874,120.022896,121.79844,115.846794,122.12067,114.16375,104.835785,129.5129,117.32211,125.29884,124.54123,114.762764,115.71542,117.29596,126.66299,124.27554,114.7855,113.59903,121.5397,123.28636,115.51148,105.35751,121.570145,113.576675,120.20418,120.397446,-10649.939,97.627495,120.95231,121.246666,122.6965,419.0397,287263.22,105.50377,122.666725,101.974396,895.573,121.364494,117.52337,117.256676,119.50979,100.0,100.0,119.488556,120.912895,119.77978,100.0,100.0,117.05521,114.65608,100.0,114.0975,103.16582,120.25408,104.1305,89.65973,47.071938,102.0517,120.556694,78.77336,119.63017,120.01275,107.84145,0.7591227,95.94115,-507.25424,653.1261,112.0,128.0,0
T000437_fold0_x132,1987-02-28,1986-11-30,120.69221,119.57057,118.35062,122.0151,121.930244,117.28967,118.4357,121.25,119.77508,119.897125,115.953804,15.858107,120.276405,119.246475,5.37693,122.76654,122.11003,120.75713,121.577156,-7104.452,90.706726,121.644104,120.580536,122.96304,-3608.7559,4280.2227,112.408295,121.674126,-517.2314,229.50587,249.71054,118.20094,114.391975,114.19319,-5885.3413,9768.858,118.01293,114.80504,114.406586,113.02604,-17875.6,56.99016,118.199745,-249131.75,116.92524,100.59494,94.28121,100.3207,98.25852,104.281425,112.52222,93.4,101.05097,99.47266,111.41406,96.657295,109.25294,99.33875,84.24515,113.62231,116.87416,118.38746,120.47341,122.05223,122.047066,118.01789,119.43288,116.33491,120.79966,119.45793,121.85315,119.995445,119.38432,123.4077,99.68924,120.941734,122.05914,121.261154,122.26495,120.23624,115.92555,121.70859,122.68114,122.68809,120.44466,122.06136,118.05387,121.61142,115.66722,125.67852,124.25713,119.69204,123.78155,120.39739,118.05875,116.87122,119.537704,117.319664,128.22897,116.340256,113.97037,104.99101,120.94962,109.421745,127.11578,122.424164,115.20983,118.96097,120.62863,-10650.1875,99.76001,120.79821,120.65892,122.20885,62.263157,287271.7,105.082596,121.80718,101.35785,895.50635,120.76463,119.11107,118.10709,119.77876,100.0,100.0,119.99842,121.239426,120.771774,100.0,100.0,117.81494,116.107765,100.0,103.09781,102.61929,120.26637,103.5864,91.355835,94.93584,97.592766,120.62897,78.41379,114.26899,120.176704,84.85716,0.5105034,103.22049,727.98926,656.81836,110.0,123.0,0
T000437_fold0_x132,1987-03-31,1986-11-30,120.77847,120.07047,118.528175,121.69106,121.95103,117.41228,119.39165,121.13615,120.50295,119.902794,115.96484,15.858095,120.27538,119.55645,5.280937,123.71848,121.37482,121.99044,121.92327,29103.398,133.21936,121.83348,121.74115,122.609116,-6472.5757,4490.7793,116.17882,121.589935,-5119.3857,238.71689,148.61018,117.25136,116.7377,116.35552,19069.014,5871.916,117.17191,112.36681,116.48272,113.673,-29210.674,0.71512115,120.18972,-88765.62,118.95994,101.51803,96.31471,101.83276,107.74931,102.641335,114.33775,95.623886,104.80607,101.91925,112.75157,96.944855,89.147095,98.19242,89.23462,116.11766,120.539375,118.662544,118.95311,122.05717,123.65202,118.48152,119.557724,117.01236,122.22346,119.23663,124.07097,126.503204,119.27834,122.847694,101.6806,121.81531,121.60912,122.584175,122.89636,120.32811,117.15094,121.5734,123.7159,122.50327,120.34646,122.384575,119.11646,122.336365,117.00113,114.51064,124.45794,116.917244,119.02798,115.81717,110.75519,123.26008,117.19911,122.04021,110.95797,119.661705,118.405815,0.33904192,115.888725,113.34442,109.47171,122.834114,114.70299,119.752426,121.18727,-10670.764,98.34194,120.79307,122.1173,122.05246,492.41107,287267.9,111.26973,121.59438,103.369514,895.0848,120.43705,117.94038,114.818375,117.09154,100.0,100.0,120.47227,121.54974,119.68065,100.0,100.0,118.58438,113.99355,100.0,105.31683,101.83562,120.71525,102.85226,98.57449,81.00247,97.872986,121.028625,65.467,114.4013,120.96351,112.88418,0.7440623,97.17657,631.28644,659.47974,105.0,116.0,0
T000437_fold0_x132,1987-04-30,1986-11-30,120.69025,120.3185,118.641,121.547516,121.97007,117.501686,119.67548,121.133385,120.93557,119.9211,115.97381,15.8581505,120.20026,119.71124,5.2679825,123.13615,124.03184,120.96762,120.391235,31615.443,139.67728,120.35174,120.9276,121.68313,-11489.162,-398.6716,126.98627,122.39513,138.77156,197.73691,146.92542,125.64245,114.86119,117.302086,-10106.565,-1769.7938,125.345245,115.22399,113.66684,117.397835,-146.64856,-35.36756,120.330925,35252.613,125.22351,99.86325,96.11532,94.66937,80.7225,100.1584,115.48081,95.22061,104.599495,99.36136,112.14644,93.866806,85.82407,100.75225,89.03669,117.17522,116.52866,119.20078,118.31153,121.585236,123.44841,118.74851,120.19084,116.73886,121.55001,118.6008,122.61545,123.16921,119.895325,122.119125,102.82362,121.379944,122.673325,120.35215,121.98219,120.52904,117.54858,122.21506,123.03546,121.38953,120.588234,122.23177,120.40086,122.85213,117.81867,79.30102,122.33199,117.412056,126.571754,125.50819,113.79535,123.80165,117.48584,120.34962,118.0966,120.84426,115.50229,-74.83779,121.59302,111.569466,129.85568,122.315254,116.29951,120.167145,120.622505,-10657.409,98.69897,121.25629,121.8871,123.06274,329.39734,287257.16,111.75372,121.967445,103.68802,894.3074,120.69709,117.80703,117.68251,118.32694,100.0,100.0,118.58795,121.103546,120.68974,100.0,100.0,118.65242,114.55871,100.0,111.91175,101.77654,120.77675,103.35922,93.39058,93.2847,105.08448,121.0946,75.67026,126.78261,120.54758,103.961365,0.687124,94.09654,663.35944,656.673,106.0,123.0,0
T000437_fold0_x132,1987-05-31,1986-11-30,120.38832,120.48613,118.75196,121.60731,122.079704,117.96964,119.73538,121.18879,121.187454,120.03605,116.023636,15.858223,120.14679,120.13924,5.2662888,123.683945,125.16015,122.4854,122.56149,62298.746,104.58934,121.36283,122.732376,122.91375,-13523.305,-123.60259,121.682915,123.51584,3966.0542,100.661316,82.99853,113.90011,117.289986,114.15569,9084.327,-813.34753,114.05402,116.76124,120.44002,110.6303,-1042.2739,23.309313,121.50319,-329006.06,117.30943,103.40637,109.42602,103.62309,100.814606,105.54789,113.22492,111.38394,105.11884,109.10562,116.11019,105.80458,93.087585,103.34746,105.90339,114.951485,120.659256,120.65832,121.88861,122.37799,122.34655,116.00532,120.62214,107.330826,124.69089,120.15742,122.55716,119.8571,120.26876,123.094574,111.11398,121.315765,122.68472,122.66839,122.433075,120.85928,117.992905,121.724396,124.72459,123.32236,120.334,122.47065,121.60314,121.49151,119.33995,117.05962,125.69277,117.04123,130.78662,128.51958,118.686874,126.082596,116.98271,119.51927,123.559715,116.26014,119.74728,-5.52285,123.25043,116.33677,114.871284,123.63583,116.65589,122.22015,121.43632,-10660.247,97.83658,122.173,123.178665,123.9762,-60.498627,287250.25,111.25644,121.83378,103.995316,895.18286,120.59825,117.32613,117.38276,115.30069,100.0,100.0,119.410965,121.09718,120.57772,100.0,100.0,117.01951,116.44846,100.0,103.32928,95.149536,120.96563,98.97647,109.7347,139.59166,136.363,121.1848,88.62507,135.39554,120.79582,100.279785,1.023638,118.43979,-583.5185,657.1117,105.0,121.0,0
T000438_fold0_x133,1985-12-31,1985-11-30,220.35301,218.99437,219.34465,218.29472,227.74141,222.78535,220.64778,221.72899,220.43132,226.79665,223.7028,15.857735,219.53847,224.29254,114.78619,218.84888,219.67262,218.51965,218.86038,21657.105,220.16676,220.40428,218.22766,219.46028,149.7793,-631.6649,220.55913,219.64256,-693.3026,433.67914,250.06946,229.67986,219.99846,221.40057,-4839.02,-8654.923,229.54247,221.93881,222.32869,222.47456,-9700.216,-2.342841,224.65442,111293.57,223.51547,219.25279,214.21005,220.68439,221.13443,215.57983,225.75412,214.12698,217.66786,215.75078,221.141,217.67673,208.4236,219.1138,213.87573,219.65869,220.3978,221.20857,219.91919,220.92369,220.97379,220.41829,220.67833,216.80215,220.83426,218.64362,225.09622,228.48917,222.96889,222.71951,202.72485,220.20247,223.07788,219.80302,219.25075,226.54025,223.35358,220.06798,218.40575,220.40851,227.341,227.75381,228.35117,220.65279,222.5567,201.27353,228.71468,226.76297,227.59647,227.17203,222.57312,225.90552,226.795,225.50395,230.9302,223.5377,223.38875,-127.203125,230.2389,222.1268,215.34737,219.4336,219.76767,218.92375,219.17937,-362.21228,220.24655,220.26126,219.94986,218.60037,459.691,187882.47,219.97977,221.92079,219.99423,1718.0942,223.8,222.63275,226.63338,225.06822,218.2,218.2,221.89203,224.58742,227.69856,218.2,218.2,225.14159,224.8161,218.2,219.5446,219.43454,228.13228,219.63257,218.02553,228.30559,215.35889,228.24709,209.61594,218.51595,227.9592,219.93594,0.7116406,219.41034,385.7262,688.614,214.0,231.9,0
T000438_fold0_x133,1986-01-31,1985-11-30,220.29787,218.72235,220.08806,217.99426,228.0322,224.47745,221.02344,222.3267,223.01346,227.39272,224.61653,15.85672,219.92456,224.79681,119.536995,219.19832,221.25267,218.96544,219.67784,22237.166,224.95125,220.9868,218.93286,219.89326,170.10869,767.7518,222.34492,221.24677,-316.20013,742.90753,216.7423,227.56192,222.52332,222.70293,2920.537,634.27606,227.49467,225.61871,224.00757,224.18834,-10579.559,-49.321823,225.4496,59976.184,238.21709,218.9164,217.21205,219.0445,215.48032,217.18387,226.4362,217.0295,218.01797,216.10841,223.62254,217.70311,224.04425,217.51369,213.12665,223.28035,223.24542,219.76718,221.16577,221.92282,221.72969,221.32155,219.8999,220.67905,221.9264,219.79747,224.41838,233.06499,223.09749,223.1532,200.87665,220.79128,221.5328,219.31175,219.38855,226.80165,224.3847,221.79066,218.9164,220.78755,227.52403,228.03381,226.79597,220.76697,223.6237,201.19316,231.91327,227.13799,229.82796,229.1456,223.8742,226.4934,227.10315,230.16417,230.6552,224.90718,223.57845,229.85811,227.29005,225.91994,220.20517,219.38141,220.54263,219.76936,219.89944,-361.53046,218.74141,220.68477,221.82552,219.55229,969.23944,187882.25,222.87291,223.86113,219.88432,1718.2052,226.73833,223.23068,226.2518,225.28673,218.2,218.2,222.2593,224.70381,226.39467,218.2,218.2,225.18398,224.68036,218.2,220.87083,220.0228,228.21667,220.56255,216.57552,187.4748,219.5412,228.30588,213.11584,218.81679,227.85217,222.73949,0.76748335,216.3236,9.926331,687.9714,208.6,231.1,0
T000438_fold0_x133,1986-02-28,1985-11-30,222.3215,218.9343,221.2987,217.99115,228.11049,225.43594,221.4121,224.18025,225.37967,227.41998,224.65712,15.856446,220.61545,225.3582,117.53325,218.87686,222.6354,220.23396,220.803,2643.5806,219.57047,222.3288,219.58162,220.8702,169.02563,-1689.6022,224.1668,222.36455,480.3903,988.79755,277.10242,227.6461,224.53171,224.18245,-3019.9397,9020.965,227.58072,223.61305,224.24109,224.93166,-7636.3184,106.625534,225.80177,-138218.7,228.20514,217.54219,215.95003,217.9052,216.73189,218.80183,224.50537,215.63017,220.05423,216.1755,223.98378,216.51654,218.47537,219.27116,212.7662,225.38506,220.33339,220.17758,221.57068,222.44414,222.19525,222.42982,220.35326,220.80371,221.49387,221.17772,224.71568,229.25226,223.23187,224.47108,197.43079,221.1567,222.18608,219.89026,220.45197,227.13142,224.64139,222.2998,220.14713,221.24681,227.96689,228.18568,232.2829,221.5777,224.49217,241.76204,229.71019,229.1438,230.48526,228.9123,224.05069,226.84608,228.97784,225.28502,229.73523,226.35419,223.46593,222.3505,228.52762,222.64516,255.22139,220.65436,221.7935,220.36137,220.59688,-361.67383,221.43378,221.69266,224.26439,220.55682,1739.2684,187887.12,222.39902,223.91913,219.0462,1718.1385,227.35086,223.02113,226.56065,225.39838,218.2,218.2,222.59787,225.38327,227.70059,218.2,218.2,225.85497,224.63295,218.2,219.18852,219.72081,228.20998,220.2432,216.8613,215.0932,216.97096,228.38011,212.38318,218.99738,228.02641,209.5379,0.5149337,220.12465,433.96753,691.87195,208.3,230.1,0
T000438_fold0_x133,1986-03-31,1985-11-30,223.6328,220.15747,223.32196,218.68704,228.1225,225.507,221.9495,224.81744,227.74303,227.42587,224.6635,15.85643,221.49773,225.83818,117.29507,220.4147,222.47697,221.47443,222.44783,6736.557,227.20465,222.68805,220.54758,221.91357,146.99179,-2825.0105,227.64096,223.04633,-105.03102,1172.4755,294.79636,227.964,224.11089,224.6164,6575.547,4868.6226,227.99481,221.58006,225.22177,226.64153,-7937.401,-3.5413072,226.42741,-31816.102,229.09195,217.42421,218.19908,219.63365,221.96101,217.90637,225.6496,217.86916,221.25655,220.16301,224.77162,216.65256,214.59502,217.9455,213.91463,225.20126,222.83826,220.72604,223.17816,223.96167,222.19888,225.02351,219.8489,223.26614,223.05025,222.71104,226.56639,238.75818,224.01437,226.50012,200.26631,222.04724,223.53333,221.60768,221.78593,227.1845,225.34923,222.78632,221.26036,222.1067,227.86378,228.37239,232.59956,222.91798,225.2627,219.7761,230.10043,228.33804,227.59222,225.90219,221.83612,229.37755,228.20955,226.41281,222.33568,227.61603,225.42647,0.6027835,227.56573,224.12794,210.65213,221.565,222.0567,221.29015,222.19537,-373.5598,219.68251,222.11726,224.33557,221.13963,982.91266,187884.94,229.69254,224.6054,221.41068,1717.717,226.69356,222.52003,225.62704,224.98393,218.2,218.2,222.46196,225.87067,228.13336,218.2,218.2,225.84508,225.1458,218.2,220.54596,219.26236,228.65388,219.81874,218.21796,207.31496,217.12724,228.77911,207.75793,218.87013,228.81404,225.59503,0.7471837,216.83704,403.8006,694.6527,207.3,229.6,0
T000438_fold0_x133,1986-04-30,1985-11-30,224.69223,221.54022,225.43532,219.868,228.1335,225.55878,222.66713,225.98799,229.23343,227.44502,224.66869,15.856476,222.36716,226.31696,117.26326,220.93762,225.86235,222.9937,223.08977,15682.317,221.31882,222.62547,222.4843,222.26617,82.572174,1556.2626,231.189,224.74402,-61.43422,1294.6212,273.86948,229.78333,223.77112,225.59113,-4151.165,583.38574,229.71245,225.61064,225.49521,227.06308,-8313.037,-73.92674,226.26239,21908.111,238.54466,219.1745,216.87589,213.72516,207.85374,219.54419,226.80792,216.71278,222.29091,217.67506,225.41597,216.97923,212.49602,220.6954,215.50903,227.42235,227.26245,221.52176,225.91895,224.96855,224.34451,226.63431,221.9664,228.96558,224.41841,222.32683,227.7027,232.80482,224.5963,229.6863,201.87099,222.96577,224.76607,222.48123,223.19672,227.30055,225.57892,224.62659,222.10976,222.52525,228.11765,228.28413,231.93239,224.8569,225.73494,152.17593,230.5827,228.53569,227.4499,226.49265,225.12732,231.03088,228.56581,229.9695,227.45503,228.51778,225.8997,-143.04265,231.2539,225.17679,254.49193,222.83266,222.25288,222.93306,223.01642,-365.84528,220.15909,222.66483,225.9423,223.86209,249.32141,187878.75,227.79694,224.9232,221.18407,1716.9396,227.46866,223.43463,225.68083,224.536,218.2,218.2,222.30576,224.96033,227.62224,218.2,218.2,226.23032,224.65173,218.2,221.22354,219.23634,228.728,220.12102,217.86035,214.45741,221.20421,228.82185,211.88777,218.69153,228.4118,220.47578,0.6916151,215.44746,416.0484,691.7011,206.9,229.2,0
T000438_fold0_x133,1986-05-31,1985-11-30,225.59367,222.58818,226.80101,221.10895,228.19682,225.82933,223.7616,226.7939,229.82616,227.56543,224.69746,15.856539,223.05829,226.94086,117.25861,220.89958,226.56584,223.69998,224.69598,22103.547,207.18266,223.40692,224.34474,223.07414,-0.19932556,39.05327,236.86601,225.1392,799.74786,1349.3306,188.71931,223.34515,228.20676,225.68472,2510.2935,-1291.0126,223.51256,226.96338,228.28984,222.9881,-3462.5803,57.92572,227.66016,-127143.07,237.0515,222.29665,221.13004,219.13141,217.52972,220.74763,224.56816,222.12642,223.05943,220.29901,225.88745,220.9852,213.235,217.65826,221.65599,228.82599,227.46574,222.29874,226.05681,226.76271,223.93623,230.21812,223.40105,229.13591,226.34889,223.73683,227.27394,231.97383,225.90405,232.18434,218.47076,223.2218,225.30374,224.10849,223.84491,227.49132,225.83559,225.64862,221.5611,224.89438,227.8507,228.4221,239.68527,224.7919,226.6137,224.75162,229.86917,226.3777,231.5344,230.32222,226.50702,230.09677,226.3904,227.51613,229.30519,225.4609,227.41692,-1.3285042,229.51314,224.87292,225.19994,224.88795,223.74934,223.89734,224.69754,-367.48505,219.07764,224.32422,227.31548,224.3337,954.58435,187874.73,229.67804,225.38425,221.68512,1717.8152,228.64742,223.2552,226.36603,225.12375,218.2,218.2,222.13185,226.68024,228.10167,218.2,218.2,225.62163,225.00208,218.2,219.63858,215.42578,228.86429,217.63754,220.10352,241.1586,238.18645,228.89282,214.55739,216.10887,228.64613,218.3455,1.029083,227.53246,-19.461792,692.15356,206.2,229.6,0
T000439_fold0_x134,1986-12-31,1986-11-30,127.253944,126.00917,129.13191,128.90366,121.89974,125.16405,126.03459,128.14719,128.58809,125.261734,125.90383,15.858774,127.43849,127.82001,31.424492,129.18834,129.84279,129.61668,129.18068,1078.5007,134.0244,129.8528,126.88979,128.82014,77.06055,125.39777,127.77081,128.33763,3982.596,343.373,139.02771,119.5786,126.0895,129.24489,-8095.9707,-19278.914,120.30646,123.469666,135.28116,126.192406,-14633.068,-15.127101,127.02679,268402.94,120.80706,126.9135,129.541,132.21336,133.38875,125.98856,126.120926,129.45154,130.12102,129.44965,123.89944,127.037544,142.25119,125.32613,132.00797,129.67068,120.272,133.97931,129.14081,126.13821,129.02895,123.74712,125.35567,119.48988,128.08463,137.19965,122.92301,121.71923,126.71371,122.49126,108.41612,126.29085,127.180504,130.82912,129.47726,119.27847,128.0817,128.79597,125.10466,129.02057,127.470634,121.923874,126.21571,131.72911,125.270256,106.30954,121.65146,118.607216,114.285706,113.13748,124.99004,121.72461,118.499695,121.60339,119.64144,122.53908,123.543335,-53.639923,127.2574,122.77113,121.72583,128.60689,127.05413,130.83134,129.41876,-2429.2944,127.451645,125.237076,129.78415,128.78279,5936.6323,422773.25,125.70416,125.336105,124.13152,837.6217,126.80511,126.5791,117.9827,117.022156,127.0,127.0,126.82544,126.98961,120.13046,127.0,127.0,118.77065,117.688614,127.0,125.8959,129.69301,120.88624,130.0014,127.72728,90.696594,131.4836,120.30218,141.20915,127.888695,120.137825,128.04837,0.70481575,127.14977,136.86429,657.6794,116.0,118.0,0
T000439_fold0_x134,1987-01-31,1986-11-30,130.36371,127.413506,130.16243,128.88704,122.533295,125.1986,125.105865,128.8302,128.85745,127.1288,126.546265,15.857781,128.04774,128.57501,30.542442,129.77243,132.27136,128.6093,127.791145,458.4635,129.12863,131.4034,126.76929,127.18059,147.68188,127.246155,128.12494,128.46286,3790.789,543.1514,145.48375,121.59083,126.63698,128.56961,1596.8118,-11418.331,121.81599,127.09402,132.07703,126.04088,-40658.168,-34.575798,127.70349,26611.203,128.14728,126.999725,127.64225,126.40417,130.2432,132.72023,124.111275,127.44152,130.75864,134.32513,124.044174,127.461685,119.28816,132.97961,135.94286,126.53926,114.02561,135.3941,127.89999,125.68483,138.29152,121.299774,125.39047,127.28768,127.480804,136.743,124.039345,119.44192,124.74601,130.87506,108.23653,126.83402,127.72175,126.31814,128.76733,119.84827,127.96293,129.53581,125.780426,128.35861,128.90663,122.53422,125.36791,131.61926,125.5391,106.25887,116.707565,122.043686,122.218544,122.33211,121.76054,119.42845,121.785324,119.59652,120.53348,123.32392,124.17306,114.073364,121.56466,119.2694,124.487465,127.23341,128.03891,128.02518,127.22843,-2427.808,129.57236,125.90383,129.8751,127.3226,1998.973,422772.78,126.34674,124.528435,125.55538,837.7327,126.86337,126.2112,118.85729,119.15727,127.0,127.0,126.821045,126.99511,119.38253,127.0,127.0,118.27585,117.902374,127.0,125.68107,130.97539,121.15507,132.0587,128.36641,84.66551,137.84975,120.43769,141.69183,128.50789,119.23791,138.999,0.76013005,128.08945,137.09827,657.074,123.0,119.0,0
