unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,fold,SeasonalNaive
T000210,2005-03-31,2004-06-30,2157.7446,2167.9263,1939.7373,1859.1948,1933.8613,1456.2919,1304.0483,1878.0968,2100.0,1868.5403,1300.0,0,2100.0
T000210,2005-06-30,2004-06-30,1138.9056,887.7053,1046.4255,665.9724,903.374,910.30273,624.88574,769.4183,700.0,769.72076,600.0,0,700.0
T000211,2004-09-30,2004-06-30,1350.1464,1234.2706,1330.1766,1443.8591,1510.3323,1538.087,1302.1549,1333.0842,1100.0,856.5659,1600.0,0,1100.0
T000211,2004-12-31,2004-06-30,2564.0032,3008.184,2864.6597,2533.394,2861.6377,2891.8223,2333.5593,3038.5315,2600.0,2788.5786,2800.0,0,2600.0
T000211,2005-03-31,2004-06-30,2101.2112,2205.1465,2043.2544,2067.072,2204.8665,2203.8145,704.94977,2208.7048,1900.0,1903.2017,2000.0,0,1900.0
T000211,2005-06-30,2004-06-30,1407.162,1536.4772,1517.8203,1451.8729,1574.4082,1617.6787,1693.272,1479.438,1400.0,1491.7429,1500.0,0,1400.0
T000212,2004-09-30,2004-06-30,7730.0596,6667.9824,6144.2837,6472.7236,6760.586,5701.7305,6440.874,6827.137,5700.0,4307.799,5800.0,0,5700.0
T000212,2004-12-31,2004-06-30,8663.6875,8978.797,8417.595,7907.276,8799.48,7832.302,6622.911,9383.966,8200.0,8441.391,9400.0,0,8200.0
T000212,2005-03-31,2004-06-30,6866.0127,5044.4087,5416.0015,4894.139,5452.0806,5065.343,2249.823,4799.979,4300.0,5676.577,4600.0,0,4300.0
T000212,2005-06-30,2004-06-30,7387.5356,5292.477,5363.2583,5098.483,5542.039,5028.2803,4854.772,5299.6426,5000.0,5228.84,5400.0,0,5000.0
T000213,2004-09-30,2004-06-30,4328.88,4117.309,3853.6074,3858.421,4150.846,4529.6733,4007.1748,5343.8516,3200.0,4136.245,4100.0,0,3200.0
T000213,2004-12-31,2004-06-30,4228.226,5006.088,4381.7124,3834.5803,4995.5566,5076.432,3117.5889,5871.7363,3800.0,4000.2393,3900.0,0,3800.0
T000213,2005-03-31,2004-06-30,4011.8877,3904.532,3939.8887,3126.6692,3781.8628,4119.998,1881.0315,4804.06,2600.0,3558.8586,2600.0,0,2600.0
T000213,2005-06-30,2004-06-30,4070.675,4306.672,4042.4492,4203.533,4365.6426,4700.8506,2718.825,4121.6846,4100.0,4295.509,2400.0,0,4100.0
T000214,2004-09-30,2004-06-30,32943.92,25112.04,23199.658,26064.668,25080.396,24820.604,24169.605,26733.318,21500.0,14963.512,25900.0,0,21500.0
T000214,2004-12-31,2004-06-30,46494.785,46378.15,41154.715,40124.15,46618.4,44007.14,32349.559,48071.22,41600.0,43515.516,52100.0,0,41600.0
T000214,2005-03-31,2004-06-30,27843.314,31182.107,31473.662,28369.424,32112.994,28272.578,14103.176,30150.016,25800.0,28153.346,32000.0,0,25800.0
T000214,2005-06-30,2004-06-30,22052.63,23556.146,23003.033,22016.936,24904.75,22136.713,20640.842,23152.297,21400.0,22620.027,24300.0,0,21400.0
T000215,2004-09-30,2004-06-30,1077.4548,1112.7734,1014.11005,1149.4198,1145.1005,1288.953,865.874,930.2359,800.0,252.97705,1300.0,0,800.0
T000215,2004-12-31,2004-06-30,2338.6812,2660.464,2404.2688,2692.9182,2511.663,2563.368,1917.8933,2422.6538,2800.0,2967.8013,2400.0,0,2800.0
T000215,2005-03-31,2004-06-30,1942.7935,2101.7432,1564.2489,2129.7349,1789.712,1531.6606,1022.18506,1990.7632,2000.0,1829.8788,2100.0,0,2000.0
T000215,2005-06-30,2004-06-30,1145.8933,1185.6039,1117.6329,1051.0115,1274.0034,1178.5603,1434.2686,1205.0059,1000.0,1114.1719,1400.0,0,1000.0
T000216,2004-09-30,2004-06-30,1182.9514,1222.761,1081.6842,1396.6082,1366.9614,1130.9722,1407.9641,1308.242,900.00006,866.89124,1800.0,0,900.0
T000216,2004-12-31,2004-06-30,2754.4019,2700.3848,2365.9841,2441.7563,2756.292,2300.763,2141.5984,3007.8086,2500.0,2804.2456,2100.0,0,2500.0
T000216,2005-03-31,2004-06-30,1916.7285,1942.4713,1843.6077,1793.9819,2031.8955,1703.7068,601.0241,2032.5336,1500.0,1790.4418,2300.0,0,1500.0
T000216,2005-06-30,2004-06-30,1337.7886,1422.2766,1321.2349,1475.3982,1442.0618,1265.2443,1436.9473,1505.5497,1400.0,1513.0269,1700.0,0,1400.0
T000217,2004-09-30,2004-06-30,22004.576,22545.314,21887.426,20183.398,23672.781,21315.41,22425.459,23307.354,19700.0,22977.37,23400.0,0,19700.0
T000217,2004-12-31,2004-06-30,15589.355,16266.988,16977.99,14911.113,16845.96,15825.94,17171.844,18902.705,14300.0,16256.063,17800.0,0,14300.0
T000217,2005-03-31,2004-06-30,16115.102,16828.545,17275.77,16507.918,16817.05,16086.613,16646.3,20977.318,15700.0,16620.97,17600.0,0,15700.0
T000217,2005-06-30,2004-06-30,22244.846,22232.574,22579.379,22506.074,21789.355,21312.182,22099.607,22907.453,22400.0,23611.19,26900.0,0,22400.0
T000218,2004-09-30,2004-06-30,1836.2251,1830.5992,1883.9541,1846.5778,2062.7126,1842.8572,1839.2335,1747.4579,1799.9999,1187.4591,1400.0,0,1800.0
T000218,2004-12-31,2004-06-30,2765.2227,2780.9973,2986.526,2704.7104,3057.4192,2631.9978,2601.042,2805.4658,2800.0,2765.2935,3400.0,0,2800.0
T000218,2005-03-31,2004-06-30,2711.6492,2544.1948,2509.981,2271.7854,2641.0105,2118.2979,962.4295,2427.0752,2300.0,2125.273,2900.0,0,2300.0
T000218,2005-06-30,2004-06-30,1923.7898,1557.4629,1543.6344,1503.8083,1695.353,1494.0515,1493.9834,1635.3563,1500.0,1557.7227,1100.0,0,1500.0
T000219,2004-09-30,2004-06-30,1883.1233,1398.1085,1433.948,1434.941,1402.6427,1588.5736,1532.2196,1783.5864,1000.00006,1343.4729,1200.0,0,1000.0
T000219,2004-12-31,2004-06-30,2814.9104,2461.9065,2266.2717,1897.7463,2408.0657,2442.9985,1679.1509,3067.7412,1900.0,2192.6877,2300.0,0,1900.0
T000219,2005-03-31,2004-06-30,2141.9119,1628.2137,1593.1577,1494.9338,1398.2719,1646.565,669.90106,1938.807,1200.0,1652.6709,2000.0,0,1200.0
T000219,2005-06-30,2004-06-30,2080.066,1590.6519,1586.3989,1668.6438,1640.2654,1628.3636,1439.7788,1574.1942,1600.0,1697.0281,1900.0,0,1600.0
T000220,2004-09-30,2004-06-30,98403.7,99093.03,92611.766,92285.94,96698.83,95773.945,98188.445,105166.8,79700.01,106036.53,94700.0,0,79700.0
T000220,2004-12-31,2004-06-30,92908.0,98444.87,86820.36,84796.16,93945.75,97090.06,81792.16,108862.82,82400.0,84351.99,101400.0,0,82400.0
T000220,2005-03-31,2004-06-30,88922.87,83289.125,82622.12,83363.12,84777.33,95127.72,74660.664,112638.875,73300.0,85892.95,86900.0,0,73300.0
T000220,2005-06-30,2004-06-30,108079.266,109503.71,110350.766,108670.57,107353.414,117525.86,101704.75,114432.336,106600.0,111890.57,111300.0,0,106600.0
T000221,2004-09-30,2004-06-30,3734.884,3251.6414,3548.1733,4255.677,3463.0752,3644.4907,4261.807,3153.0667,3500.0,3409.8513,4300.0,0,3500.0
T000221,2004-12-31,2004-06-30,5069.041,4946.744,5218.856,5194.825,5379.1094,5438.992,4628.0654,4776.2505,5300.0,5659.7666,7400.0,0,5300.0
T000221,2005-03-31,2004-06-30,4056.3333,3552.343,3825.358,3647.133,3739.6116,3422.2979,2615.3264,2989.0647,3100.0,4139.179,4400.0,0,3100.0
T000221,2005-06-30,2004-06-30,4461.735,4218.366,4206.969,4009.977,4278.087,4019.5518,4518.0073,4073.856,3900.0,4078.7747,4300.0,0,3900.0
T000222,2004-09-30,2004-06-30,130246.0,129578.664,123013.25,122606.94,129340.66,125154.71,130576.41,137774.03,107400.0,139019.7,128100.0,0,107400.0
T000222,2004-12-31,2004-06-30,123359.086,129506.86,118167.14,114633.99,126151.63,127913.04,111904.09,143774.22,112000.0,113768.31,136700.0,0,112000.0
T000222,2005-03-31,2004-06-30,118802.68,111203.016,110524.9,111149.59,110886.586,122208.734,97266.62,142418.16,99000.0,114656.3,118200.0,0,99000.0
T000222,2005-06-30,2004-06-30,140340.36,140305.78,142736.75,140983.34,138769.72,146213.05,134273.05,147765.81,138500.0,144563.44,148700.0,0,138500.0
T000223,2004-09-30,2004-06-30,2269.3823,2357.0679,2437.771,2769.9949,2441.0698,2643.8665,2867.4888,2898.2812,2200.0,2832.4797,2600.0,0,2200.0
T000223,2004-12-31,2004-06-30,2972.5942,3118.7554,2968.9382,2598.7449,3131.4417,3405.0469,2067.112,3398.8633,2600.0,2607.3599,3100.0,0,2600.0
T000223,2005-03-31,2004-06-30,1751.2473,1833.8046,1993.5809,1594.6782,1752.6035,2170.9397,1264.8237,2433.1895,1100.0,2095.9536,1900.0,0,1100.0
T000223,2005-06-30,2004-06-30,2556.609,2878.882,2917.0278,2786.6096,2835.0293,3044.9272,2338.3953,2774.2483,2700.0,2896.172,2100.0,0,2700.0
T000224,2004-09-30,2004-06-30,10788.005,10143.8545,10250.659,10741.105,10208.1875,9810.673,10512.027,9275.289,10500.0,7709.5537,11100.0,0,10500.0
T000224,2004-12-31,2004-06-30,11517.44,12803.297,12367.229,13159.768,12746.395,11562.636,12298.881,12606.518,13600.0,13483.171,16600.0,0,13600.0
T000224,2005-03-31,2004-06-30,9381.545,10237.402,10576.513,10200.289,10144.616,9989.773,8179.3457,9560.28,10100.0,10298.59,11600.0,0,10100.0
T000224,2005-06-30,2004-06-30,10022.657,9042.424,9064.468,8609.721,9256.684,9354.178,11705.318,9280.082,8600.0,8806.0625,10000.0,0,8600.0
T000225,2004-09-30,2004-06-30,5297.177,5869.4185,5797.125,4951.463,5752.3867,6117.6855,5003.065,6617.3013,5000.0,5138.8823,4600.0,0,5000.0
T000225,2004-12-31,2004-06-30,5237.868,5791.18,5346.228,4641.303,5390.109,5583.363,4274.0664,6240.7207,4600.0,4743.091,5200.0,0,4600.0
T000225,2005-03-31,2004-06-30,5237.066,5754.0337,5047.9243,4883.8154,5302.357,5550.3857,4282.4385,6332.2456,4900.0,4811.3438,4700.0,0,4900.0
T000225,2005-06-30,2004-06-30,5204.799,5368.1978,5588.713,5096.6274,5601.625,6236.132,4629.088,5215.1216,5100.0,5157.8174,5700.0,0,5100.0
T000226,2004-09-30,2004-06-30,19226.139,18979.992,18370.762,18545.799,18689.795,18094.213,18440.654,18845.133,17800.0,15525.418,18400.0,0,17800.0
T000226,2004-12-31,2004-06-30,18894.15,22170.844,20116.605,20483.08,21280.875,20489.914,18596.977,22557.312,20900.0,21063.504,24900.0,0,20900.0
T000226,2005-03-31,2004-06-30,16864.998,17611.291,17779.953,16669.262,17616.295,17084.637,13827.347,17175.65,16100.0,17491.152,18100.0,0,16100.0
T000226,2005-06-30,2004-06-30,16864.387,16849.096,17686.268,16485.793,17369.514,17547.287,18638.248,17133.62,16400.0,16662.781,17700.0,0,16400.0
T000227,2004-09-30,2004-06-30,5979.5557,6396.7207,5251.8027,5582.404,6641.4863,6240.791,6544.002,6367.7695,4400.0005,7755.5938,8400.0,0,4400.0
T000227,2004-12-31,2004-06-30,2760.67,2961.3606,3008.5642,2553.4077,2923.1426,3678.8357,2808.1519,3542.8042,2100.0,3188.6719,3300.0,0,2100.0
T000227,2005-03-31,2004-06-30,2627.9902,2834.0176,3821.4697,3050.734,2272.176,3982.662,4208.3154,4134.535,1900.0,3426.9136,3000.0,0,1900.0
T000227,2005-06-30,2004-06-30,7136.6465,7543.9497,8969.553,7806.464,7166.001,8761.837,7040.5566,7835.9253,7600.0,8528.064,10700.0,0,7600.0
T000228,2004-09-30,2004-06-30,1098840.0,1143575.5,1101167.5,1030963.9,1149545.6,1159531.8,1075681.8,1206576.9,947700.0,1116330.1,1166500.0,0,947700.0
T000228,2004-12-31,2004-06-30,1105207.8,1143795.2,1043897.56,997472.25,1111826.4,1101268.8,940665.56,1223868.1,985300.0,993076.5,1198300.0,0,985300.0
T000228,2005-03-31,2004-06-30,1082463.6,1012496.1,963299.94,963912.7,993692.94,990054.3,832637.9,1122589.8,897600.0,987888.9,1009500.0,0,897600.0
T000228,2005-06-30,2004-06-30,1098305.9,1120972.4,1132889.6,1119737.6,1122088.5,1156445.2,1062791.5,1147117.9,1106300.0,1136951.1,1217000.0,0,1106300.0
T000229,2004-09-30,2004-06-30,732.1357,858.3976,795.8052,811.2588,867.37146,744.4643,617.2412,838.45264,760.0,531.3596,688.0,0,760.0
T000229,2004-12-31,2004-06-30,1185.5146,1373.0171,1139.8711,1271.698,1181.4941,1118.351,1051.1641,1398.702,1306.0,1317.3936,1095.0,0,1306.0
T000229,2005-03-31,2004-06-30,1119.5332,1280.5923,1426.6237,1148.3047,1175.882,1575.7838,1121.2837,1277.1958,1150.0,1054.2698,1400.0,0,1150.0
T000229,2005-06-30,2004-06-30,885.0139,769.53015,869.0085,744.17365,839.4127,1439.5051,934.9156,802.86804,736.0,766.0352,794.0,0,736.0
T000230,2004-09-30,2004-06-30,2368.833,2441.1064,2303.8816,1952.9211,2259.1316,2467.7349,1860.1328,2207.4272,2056.0,1769.366,2451.0,0,2056.0
T000230,2004-12-31,2004-06-30,2666.223,2841.5898,2390.7937,2508.727,2580.345,2693.344,2484.3953,2851.5667,2553.0,2420.6667,3409.0,0,2553.0
T000230,2005-03-31,2004-06-30,2768.6821,2786.3242,2778.0806,2586.7742,2667.1384,2550.4995,2385.8354,2784.4514,2723.0,2594.3384,3180.0,0,2723.0
T000230,2005-06-30,2004-06-30,2293.4973,2043.0969,2208.5718,1823.4688,2252.039,2407.9792,2309.3103,1917.8958,1839.0,1879.6162,2357.0,0,1839.0
T000231,2004-09-30,2004-06-30,1005.94946,977.89374,901.64343,778.565,881.84686,926.95917,709.05,928.7617,857.99994,739.167,873.0,0,858.0
T000231,2004-12-31,2004-06-30,1183.2128,1286.7361,1140.6924,1082.0271,1236.3461,1179.3091,1055.3563,1223.2965,1104.0,1007.8186,1121.0,0,1104.0
T000231,2005-03-31,2004-06-30,1393.915,1388.1115,1320.9492,1171.5571,1349.8667,1169.2977,919.4828,1320.7788,1265.0,1188.9409,1203.0,0,1265.0
T000231,2005-06-30,2004-06-30,859.634,822.3992,826.74274,711.9534,810.4113,806.5158,660.41565,779.10004,723.0,745.50476,1278.0,0,723.0
T000232,2004-09-30,2004-06-30,78.624825,114.45822,111.79217,150.70558,85.63114,85.7005,138.40706,133.73738,91.00001,106.63281,75.0,0,91.0
T000232,2004-12-31,2004-06-30,210.54567,228.08907,213.79219,218.11166,206.90948,214.5524,156.87273,288.92374,221.0,252.10452,132.0,0,221.0
T000232,2005-03-31,2004-06-30,124.320786,170.6763,226.51062,124.49632,157.26976,150.15471,185.37518,162.87671,81.0,154.32045,120.0,0,81.0
T000232,2005-06-30,2004-06-30,125.66585,142.2126,190.8697,152.60596,133.36554,172.02933,146.08087,150.3166,142.0,155.44867,79.0,0,142.0
T000233,2004-09-30,2004-06-30,1359.7073,1303.1368,1251.3676,1304.6287,1355.7816,1259.8507,1201.4789,1060.7078,1314.0,773.6283,1328.0,0,1314.0
T000233,2004-12-31,2004-06-30,1196.5911,1614.3966,1372.9641,1674.8208,1654.2375,1508.886,1402.3468,1496.3069,1753.0,1699.7329,1677.0,0,1753.0
T000233,2005-03-31,2004-06-30,1222.1691,1153.8552,1212.6703,1174.4446,1210.7583,1091.9248,1134.4283,986.25903,1189.0,1196.5946,1620.0,0,1189.0
T000233,2005-06-30,2004-06-30,1251.654,1013.9855,1217.8616,879.9679,1218.1427,1192.3716,1366.4133,996.2389,885.0,920.1902,1073.0,0,885.0
T000234,2004-09-30,2004-06-30,4930.3916,5619.1333,5288.842,4992.768,5447.693,5428.549,4525.923,5160.6216,5079.0,3799.3086,5415.0,0,5079.0
T000234,2004-12-31,2004-06-30,6686.6997,7326.3184,6170.678,6746.525,6747.93,6665.1216,6148.4995,7270.208,6937.0,6727.672,7434.0,0,6937.0
T000234,2005-03-31,2004-06-30,6553.925,6724.465,6688.871,6196.663,6533.447,6235.5884,5743.483,6545.8447,6408.0,5948.51,7523.0,0,6408.0
T000234,2005-06-30,2004-06-30,5403.582,4670.5615,5103.0127,4304.169,5269.024,5720.1855,5416.2153,4619.7134,4325.0,4451.797,5581.0,0,4325.0
T000235,2004-12-31,2004-09-30,89308.03,97471.31,90583.51,93459.59,94392.04,88009.7,96762.36,100070.555,80392.0,99999.805,86178.0,0,80392.0
T000235,2005-03-31,2004-09-30,110083.32,105474.31,95299.3,91225.84,105079.05,98013.945,76213.45,105356.84,90518.0,93158.15,95895.0,0,90518.0
T000235,2005-06-30,2004-09-30,78761.08,79613.17,72971.81,76613.84,79996.266,77249.36,66469.42,98926.46,65971.0,85223.58,62456.0,0,65971.0
T000235,2005-09-30,2004-09-30,100057.234,107540.5,106621.3,100061.555,108335.84,110830.875,92960.18,105250.625,98042.0,102148.81,93761.0,0,98042.0
T000236,2004-12-31,2004-09-30,99279.22,95865.54,92857.31,76598.516,97619.6,97577.27,78159.195,92496.56,86022.0,78859.62,103501.0,0,86022.0
T000236,2005-03-31,2004-09-30,78404.26,77220.41,74122.07,69257.51,79751.484,77741.31,66887.29,72547.516,71073.0,62097.39,83350.0,0,71073.0
T000236,2005-06-30,2004-09-30,76305.21,71309.75,70422.43,61803.7,72257.29,73012.59,52804.0,67464.89,67493.0,65229.92,63860.0,0,67493.0
T000236,2005-09-30,2004-09-30,71121.766,67007.09,65791.86,59048.84,68157.55,69459.61,61046.64,64158.324,60648.0,63188.734,61874.0,0,60648.0
T000237,2004-12-31,2004-09-30,35595.812,35869.797,34596.688,33645.7,36516.465,34861.88,34888.51,36552.965,31378.0,33741.76,37404.0,0,31378.0
T000237,2005-03-31,2004-09-30,37591.266,37457.797,36643.383,35406.695,37965.664,36739.957,35700.383,38977.57,34945.0,36633.316,34002.0,0,34945.0
T000237,2005-06-30,2004-09-30,39380.07,38873.883,38274.383,37405.33,39393.156,39212.51,32683.695,40197.652,36046.0,38118.68,39699.0,0,36046.0
T000237,2005-09-30,2004-09-30,37439.168,39482.363,38663.066,38022.914,39793.258,40145.38,37634.316,40765.29,37634.0,38328.613,39636.0,0,37634.0
T000238,2004-12-31,2004-09-30,16091.375,16762.066,16455.215,16711.672,16721.953,16516.734,17252.693,17281.988,15534.0,17967.86,17897.0,0,15534.0
T000238,2005-03-31,2004-09-30,16876.553,17517.074,17156.527,16133.95,17492.594,16963.97,15660.337,18078.277,15944.0,16052.899,18637.0,0,15944.0
T000238,2005-06-30,2004-09-30,16193.232,16111.753,15785.928,15740.287,15922.28,16260.159,15051.855,17554.008,14795.0,16049.988,17813.0,0,14795.0
T000238,2005-09-30,2004-09-30,18718.7,18924.363,19026.066,18036.76,18702.074,19865.219,18089.053,18852.045,17844.0,18296.705,19901.0,0,17844.0
T000239,2004-12-31,2004-09-30,231823.02,239658.2,234637.56,220411.5,243353.16,244284.9,227062.47,240813.94,213326.0,220172.28,244980.0,0,213326.0
T000239,2005-03-31,2004-09-30,226870.34,233544.97,220511.2,212017.36,237852.58,229270.64,194460.23,230621.86,212480.0,207403.1,231884.0,0,212480.0
T000239,2005-06-30,2004-09-30,220917.52,202244.89,191403.77,191556.47,205683.48,201350.52,167006.78,215740.28,184305.0,199707.56,183828.0,0,184305.0
T000239,2005-09-30,2004-09-30,240142.33,230606.02,227426.2,215164.06,233505.45,241772.69,209729.5,228042.08,214168.0,217767.4,215172.0,0,214168.0
T000240,2004-12-31,2004-09-30,32837.156,43186.32,38350.527,39233.633,39783.934,34488.49,39231.18,42114.15,40802.0,19745.87,42428.0,0,40802.0
T000240,2005-03-31,2004-09-30,50355.32,52827.29,49261.633,45134.312,51206.32,51877.9,39130.676,53315.4,48123.0,45375.234,49998.0,0,48123.0
T000240,2005-06-30,2004-09-30,23283.574,24511.742,23688.514,23272.637,24869.658,22452.996,16555.09,23619.604,23748.0,27911.541,23388.0,0,23748.0
T000240,2005-09-30,2004-09-30,20036.844,20788.162,18703.977,20097.9,21299.496,20503.844,26953.238,21141.482,20564.0,22066.02,18129.0,0,20564.0
T000241,2004-12-31,2004-09-30,16548.547,14693.929,13464.543,12092.411,14275.048,14163.994,12256.162,14464.768,13264.999,10062.169,13353.0,0,13265.0
T000241,2005-03-31,2004-09-30,12131.525,12933.512,11335.867,11075.044,12897.757,11811.188,9922.301,12618.4,11545.0,10141.559,11510.0,0,11545.0
T000241,2005-06-30,2004-09-30,10996.01,8876.195,9339.91,7777.961,8697.32,9461.194,7048.377,8703.748,8335.0,8689.669,8617.0,0,8335.0
T000241,2005-09-30,2004-09-30,10185.316,9010.828,9076.9375,8127.2446,8866.389,9528.18,8416.834,8878.643,8346.0,8811.994,7911.0,0,8346.0
T000242,2004-12-31,2004-09-30,5461.9834,5634.806,5068.1855,5491.561,5362.9067,5002.094,5475.015,5384.596,5108.0,4146.232,5516.0,0,5108.0
T000242,2005-03-31,2004-09-30,5958.0186,6571.7725,5681.812,6017.6074,6364.4375,5961.7188,5145.3623,6716.284,6202.0,6263.924,6448.0,0,6202.0
T000242,2005-06-30,2004-09-30,4832.543,3985.739,4191.444,4026.9158,3914.6064,4026.5112,3727.6152,3827.064,3683.0,4653.289,4719.0,0,3683.0
T000242,2005-09-30,2004-09-30,5008.573,4475.602,4712.8145,4451.6504,4546.119,4316.387,5289.407,4594.0913,4406.0,4553.4707,4641.0,0,4406.0
T000243,2004-12-31,2004-09-30,4409.72,4474.198,4380.2056,5491.749,4686.591,4023.1396,5614.976,4582.1807,4611.0,5752.993,3846.0,0,4611.0
T000243,2005-03-31,2004-09-30,6482.3267,6708.976,6491.2295,6214.0356,6492.3594,5932.9644,6267.413,6261.268,6117.0,6956.589,5690.0,0,6117.0
T000243,2005-06-30,2004-09-30,6074.9766,5820.4053,6263.0137,6232.2446,5892.789,5698.71,6072.5737,5693.778,5663.0,6531.5713,5379.0,0,5663.0
T000243,2005-09-30,2004-09-30,7194.258,7278.117,7365.409,6615.1763,7194.206,7536.8545,7367.4233,6638.544,6470.0,6681.0415,5945.0,0,6470.0
T000244,2004-12-31,2004-09-30,55827.047,68020.55,61370.656,62305.37,64670.242,57223.03,62577.043,66882.54,63785.996,38919.188,65143.0,0,63786.0
T000244,2005-03-31,2004-09-30,80541.516,78881.31,73185.234,68434.36,76422.57,77106.68,60464.527,80067.09,71987.0,68959.64,73646.0,0,71987.0
T000244,2005-06-30,2004-09-30,42514.566,42564.82,42727.656,41303.074,44030.46,42145.16,33401.46,41926.664,41429.0,47645.164,42103.0,0,41429.0
T000244,2005-09-30,2004-09-30,38182.1,40449.504,39037.656,39285.97,41680.33,40409.25,48026.21,41261.914,39786.0,41632.76,36626.0,0,39786.0
T000245,2004-12-31,2004-09-30,6445.624,8815.802,7406.6934,7977.137,7995.9263,6735.5103,7638.6123,8442.017,7811.9995,2207.0164,7054.0,0,7812.0
T000245,2005-03-31,2004-09-30,11688.691,12155.328,11102.761,9994.998,11439.668,11595.258,7477.237,12082.971,10837.0,10436.428,10757.0,0,10837.0
T000245,2005-06-30,2004-09-30,3570.3018,3255.1973,2651.8372,3130.2957,3351.9236,3290.3237,1117.081,3217.9636,2815.0,4748.635,2639.0,0,2815.0
T000245,2005-09-30,2004-09-30,2634.357,2859.4836,2080.1328,2830.544,2953.344,3097.2424,4254.9453,2898.5334,2868.0,3303.6863,2443.0,0,2868.0
T000246,2004-12-31,2004-09-30,3148.7097,3987.796,3712.3013,3422.831,3897.541,3385.4553,3308.4143,3615.4243,3774.9998,1969.8088,4196.0,0,3775.0
T000246,2005-03-31,2004-09-30,2923.2236,3982.2246,3561.8555,3442.087,3985.607,3802.818,2773.8855,3515.0042,3690.0,3264.2356,4816.0,0,3690.0
T000246,2005-06-30,2004-09-30,2144.709,1714.0188,1661.8214,1646.1986,1675.8381,1829.2836,1446.3674,1629.1045,1799.0,2108.69,2148.0,0,1799.0
T000246,2005-09-30,2004-09-30,1871.2524,1922.1536,1638.009,1593.5864,1916.552,1974.2212,2254.0293,1812.8115,1666.0,1833.6166,2047.0,0,1666.0
T000247,2004-12-31,2004-09-30,612.53613,620.6375,614.0304,540.09894,664.9458,741.3429,536.65894,597.44727,610.0,531.6129,713.0,0,610.0
T000247,2005-03-31,2004-09-30,570.78735,740.39246,711.02515,599.7807,726.5039,838.0919,622.3988,692.2198,616.0,537.2225,800.0,0,616.0
T000247,2005-06-30,2004-09-30,483.7393,593.65204,691.8653,572.65015,556.80676,605.54395,433.6351,597.35614,627.0,581.5332,591.0,0,627.0
T000247,2005-09-30,2004-09-30,453.07947,477.86578,581.23944,419.9394,463.66254,634.53796,579.58325,428.28424,430.0,445.65604,668.0,0,430.0
T000248,2004-12-31,2004-09-30,689.2258,734.1967,724.425,860.5791,764.702,614.6703,805.92596,551.6015,804.99994,378.39886,846.0,0,805.0
T000248,2005-03-31,2004-09-30,901.5578,1095.0181,1036.9283,1205.9956,1204.0054,1066.9644,981.2233,1030.4805,1273.0,1263.5613,1068.0,0,1273.0
T000248,2005-06-30,2004-09-30,589.9628,670.2693,657.33636,696.05676,664.20776,586.9743,486.10086,483.8078,660.0,745.21326,659.0,0,660.0
T000248,2005-09-30,2004-09-30,617.581,599.4706,608.8148,517.597,595.8031,543.1298,813.43365,593.42487,512.0,545.58453,796.0,0,512.0
T000249,2004-12-31,2004-09-30,9803.633,14253.488,12544.35,12796.663,13590.033,11456.66,12289.321,13418.968,13001.999,4884.7417,12809.0,0,13002.0
T000249,2005-03-31,2004-09-30,16963.902,18013.055,16423.375,15236.217,17447.322,17390.77,11853.518,17697.607,16416.0,15598.557,17441.0,0,16416.0
T000249,2005-06-30,2004-09-30,6553.1113,6084.7715,5366.3164,6038.516,6238.5,6159.8643,3480.9912,5806.9863,5901.0,8153.052,6037.0,0,5901.0
T000249,2005-09-30,2004-09-30,5401.81,5667.0786,4551.502,5355.666,5994.5596,6096.9736,7901.301,5715.5156,5476.0,6076.706,5954.0,0,5476.0
T000250,2004-12-31,2004-09-30,2060.397,2104.1458,1705.2168,2028.4062,1800.835,1697.9232,1959.1212,2149.5637,1851.9999,1324.8667,2079.0,0,1852.0
T000250,2005-03-31,2004-09-30,2305.3418,2495.0872,2212.374,2244.77,2286.4072,2338.2815,1626.877,2602.107,2341.0,2354.0435,2726.0,0,2341.0
T000250,2005-06-30,2004-09-30,1580.5973,1264.6757,1352.3833,1195.4006,1258.8773,1158.7876,1215.334,1225.0767,1026.0,1534.3352,1155.0,0,1026.0
T000250,2005-09-30,2004-09-30,1741.708,1489.1163,1631.4841,1450.7931,1481.8516,1456.0265,1488.766,1520.9426,1430.0,1507.4752,1722.0,0,1430.0
T000251,2004-12-31,2004-09-30,684.83636,683.7514,657.65845,497.19266,694.52563,669.9258,513.1029,647.4514,583.0,624.2414,627.0,0,583.0
T000251,2005-03-31,2004-09-30,504.72586,447.2445,457.95374,425.48877,548.444,472.36346,399.03693,323.4657,427.00003,449.33536,558.0,0,427.0
T000251,2005-06-30,2004-09-30,700.49835,615.62134,554.7594,476.09058,605.5822,528.7106,427.0111,385.35315,533.0,513.4989,410.0,0,533.0
T000251,2005-09-30,2004-09-30,521.359,509.4732,467.07538,426.29233,516.3575,505.6599,348.1135,460.01886,438.0,454.9765,465.0,0,438.0
T000252,2004-12-31,2004-09-30,188.11813,158.65027,184.00084,106.788574,222.27814,194.42552,102.07212,152.5509,60.00002,47.06006,281.0,0,60.0
