unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive
404,2018-06-22,2018-06-18,0.20144963,0.21539418,0.19013882,0.18057753,0.14340463,0.17982776,0.17582266,0.17555246,0.19748165,0.2138874,0.22077455036178986,0.20683734792952355
404,2018-06-23,2018-06-18,0.13347319,0.16610397,0.12418262,0.13010874,-0.0046642125,0.08870387,0.108763084,0.091919586,0.09042757,0.14237483,-0.22501393902968705,-0.23417074835716645
404,2018-06-24,2018-06-18,-0.30997807,-0.2951056,-0.28150412,-0.27738097,-0.40526074,-0.33069417,-0.30498475,-0.29599676,-0.29727793,-0.32048866,-0.33476099199874126,-0.375764645531351
404,2018-06-25,2018-06-18,-0.42474347,-0.41331413,-0.37089723,-0.38681093,-0.4296242,-0.41871294,-0.38883835,-0.4066217,-0.4122022,-0.420857,-0.4510390045616593,-0.36579988243968237
404,2018-06-26,2018-06-18,0.107134454,0.08022547,0.058763824,0.063947715,0.019510075,0.07196467,0.052271098,0.079646006,0.08912243,0.099149644,-0.4483458253476948,-0.41582568633907324
404,2018-06-27,2018-06-18,0.20075275,0.12950304,0.17096198,0.17796424,0.068274304,0.1448647,0.18582624,0.17748079,0.18004113,0.17953911,-0.12455835434881056,-0.12893477057150288
404,2018-06-28,2018-06-18,0.2020264,0.18129264,0.24203306,0.21910362,0.13983221,0.19845605,0.24214624,0.19945863,0.21463528,0.2162039,0.11567323153682448,0.07978661851074735
404,2018-06-29,2018-06-18,0.19512993,0.16803977,0.18419889,0.17858908,0.13686857,0.19776657,0.18435034,0.2123422,0.16957559,0.21659821,0.042822733799084294,-0.035346792886235816
404,2018-06-30,2018-06-18,0.14364715,0.13513458,0.11802315,0.12094546,0.040096775,0.09426263,0.08442256,0.10199806,0.10588968,0.1442194,-0.11903733696018326,-0.23666193913008363
404,2018-07-01,2018-06-18,-0.32602334,-0.31670904,-0.27831128,-0.2784437,-0.36483356,-0.30515194,-0.29480702,-0.30589807,-0.29491362,-0.32015154,-0.3205544716450784,-0.45016372131712085
404,2018-07-02,2018-06-18,-0.45045888,-0.42360675,-0.37158147,-0.37332103,-0.44375762,-0.39783368,-0.3966149,-0.41743076,-0.4150198,-0.42990085,-0.4272043685180733,-0.3769092466972859
405,2018-06-19,2018-06-18,0.10095465,0.1192237,0.13458416,0.17605844,0.074150994,0.11792099,0.14530219,0.11365655,0.14556253,0.13872914,0.05924518096101065,-0.2892910032982292
405,2018-06-20,2018-06-18,0.13265496,0.17226109,0.16023204,0.20935673,0.14560926,0.13876462,0.18366262,0.15322992,0.21616487,0.13962223,0.11068671587665684,0.07586475377991166
405,2018-06-21,2018-06-18,0.1630888,0.18070701,0.20138964,0.27810916,0.16652694,0.14398192,0.21868142,0.14538752,0.2119618,0.13367464,0.011127560609144665,0.025689472031419844
405,2018-06-22,2018-06-18,0.172991,0.1133704,0.07789081,0.07679123,0.06702281,0.09792841,0.0540059,0.014336929,0.08129632,0.11993588,0.06684269996393684,0.07317396579970868
405,2018-06-23,2018-06-18,0.14452218,0.08049908,0.06751055,0.07394718,0.0404929,0.049309343,0.054102734,0.04003191,0.078520745,0.10693135,-0.05329306926983388,-0.26444078489282474
405,2018-06-24,2018-06-18,-0.15441883,-0.13152742,-0.13600041,-0.1355623,-0.17998381,-0.18492511,-0.15793024,-0.18702076,-0.14002107,-0.1619349,-0.3684318262453772,-0.5298791050575592
405,2018-06-25,2018-06-18,-0.2943293,-0.24576186,-0.2113814,-0.22675258,-0.27120435,-0.23461814,-0.22650355,-0.25717813,-0.23865451,-0.2426803,-0.4417162282944364,-0.3334515825027378
405,2018-06-26,2018-06-18,0.078964725,0.09781051,0.16309336,0.17041844,0.07527874,0.10611085,0.1608944,0.091916025,0.13571331,0.124866985,-0.269347515915548,-0.3537116331772077
405,2018-06-27,2018-06-18,0.15440664,0.15205596,0.17220008,0.20239636,0.12019082,0.13146049,0.181436,0.15105665,0.19105119,0.1368617,-0.030658793906949536,-0.05978261675149998
405,2018-06-28,2018-06-18,0.15950397,0.17671704,0.21037322,0.24173301,0.13949382,0.15244749,0.19984102,0.16096734,0.20586172,0.14341918,0.010969278963250293,-0.04775321166353349
405,2018-06-29,2018-06-18,0.16372414,0.08344117,0.074948415,0.0739004,0.08208124,0.113205574,0.07940928,0.045564614,0.081000805,0.12378324,0.008911617566624468,0.010019589087884556
405,2018-06-30,2018-06-18,0.13570617,0.065205276,0.059281133,0.065868236,0.040795248,0.05326739,0.038275965,0.03741999,0.07645465,0.10087143,-0.014355784379837042,-0.17137117710697872
405,2018-07-01,2018-06-18,-0.16440268,-0.14358774,-0.13609374,-0.13998502,-0.19914193,-0.16388012,-0.15132207,-0.19427344,-0.14316936,-0.16351002,-0.20714282907908962,-0.5061368581734148
405,2018-07-02,2018-06-18,-0.3045833,-0.24979036,-0.22209707,-0.22695687,-0.30157188,-0.21726316,-0.2393748,-0.27354395,-0.23903479,-0.2543337,-0.47685475368297003,-0.27093033237449093
406,2018-06-19,2018-06-18,-0.13125043,0.1455133,0.124680154,0.14298022,0.2141259,0.14982022,0.1380901,0.117099285,0.0823694,0.16201405,0.15517768966536344,-0.6929766173428266
406,2018-06-20,2018-06-18,0.104395166,0.1739448,0.26071835,0.24555893,0.19921692,0.19819927,0.3147125,0.21935908,0.13065846,0.29109594,0.43320458509100374,-0.2621541974053832
406,2018-06-21,2018-06-18,0.16728638,0.20015958,0.23041517,0.20719478,0.19908836,0.24179307,0.26341605,0.23349246,0.21970259,0.34084785,0.2870880670279384,0.3696480078526161
406,2018-06-22,2018-06-18,0.18283983,0.17778707,0.18441075,0.19413097,0.16890346,0.09878771,0.2149313,0.1659386,0.21143192,0.29124612,0.3895790112234532,0.6521275742440817
406,2018-06-23,2018-06-18,0.19885829,0.13853659,0.042783566,0.08163357,0.046795517,0.14714608,0.057506878,0.06677329,0.07231669,0.21479361,0.010942955165236266,-0.5064945166550473
406,2018-06-24,2018-06-18,0.0132483095,-0.017751899,0.04288639,0.046607614,-0.057882577,-0.13035889,0.02538628,-0.064762995,0.05965626,0.026349865,-0.5128289711838108,-0.5355959018959772
406,2018-06-25,2018-06-18,-0.20971419,-0.20990452,-0.30071938,-0.34966326,-0.2853436,-0.27948913,-0.33022335,-0.16286874,-0.2852599,-0.21678153,-0.6001331269066,-0.5190309057433531
406,2018-06-26,2018-06-18,0.024364054,0.09202632,0.05966758,0.051027596,0.083392285,0.12009165,0.04713882,0.085027814,0.058638792,0.11352334,-0.5326804625731153,-0.6504642112167326
406,2018-06-27,2018-06-18,0.1443258,0.15262635,0.23759171,0.21699771,0.1099023,0.17754641,0.2734489,0.19999225,0.14282608,0.25256094,0.062175175266071525,0.026580311533313205
406,2018-06-28,2018-06-18,0.1659762,0.19820164,0.2007232,0.16361484,0.17736581,0.24195576,0.22257115,0.22268051,0.21796939,0.3180545,0.1672635108583178,0.10580074913362199
406,2018-06-29,2018-06-18,0.17225492,0.15890355,0.17206767,0.16778839,0.15118138,0.108814165,0.18885855,0.19264817,0.19025517,0.28330296,0.19016296153970522,0.32928242522790213
406,2018-06-30,2018-06-18,0.1650678,0.13446103,0.032425344,0.055772077,0.10899943,0.14311159,0.018944768,0.072300255,0.093706116,0.20677008,-0.25460055915978663,-0.4752728119065817
406,2018-07-01,2018-06-18,-0.07478146,-0.007579237,0.038355984,0.0447288,-0.028847914,-0.116297126,0.050181143,-0.07826355,0.06816746,0.006093123,-0.2608820057008616,-0.6954944967580254
406,2018-07-02,2018-06-18,-0.24600746,-0.21075633,-0.30393854,-0.3392515,-0.33123514,-0.26779372,-0.3070456,-0.1704559,-0.29754528,-0.23793606,-0.6666051434678493,-0.6492980354875878
407,2018-06-19,2018-06-18,0.20773046,0.19268528,0.15948191,0.17224754,0.13527465,0.15464282,0.17012012,0.16772023,0.13732778,0.1883493,-0.052512494910247676,-0.29308203563028573
407,2018-06-20,2018-06-18,0.26345873,0.25587142,0.32554153,0.33581007,0.2125009,0.27671796,0.3450512,0.25450492,0.28587973,0.27368912,-0.4545647534726221,0.03253065772393362
407,2018-06-21,2018-06-18,0.26304597,0.25480193,0.20670193,0.21551606,0.19554867,0.2563197,0.2279385,0.25017264,0.25669113,0.24749991,-0.14069926602701538,-0.01429271230617008
407,2018-06-22,2018-06-18,0.24680634,0.21550429,0.2131348,0.21469536,0.091049954,0.17310917,0.21935058,0.21202868,0.2848381,0.27718323,-0.08907774147085867,-0.13705928673138898
407,2018-06-23,2018-06-18,0.16561842,0.05280617,0.040707424,0.02346212,-0.05135198,0.07352748,0.030726997,0.08624371,0.035838302,0.16390574,-0.23335328446114287,-0.3346108903212965
407,2018-06-24,2018-06-18,-0.1650617,-0.1362553,-0.12190616,-0.1319029,-0.2269206,-0.24091777,-0.1473979,-0.16898653,-0.14940755,-0.09358288,-0.4191576821424377,-0.5616132354849087
407,2018-06-25,2018-06-18,-0.28442883,-0.21854809,-0.2161729,-0.22954288,-0.28813034,-0.22814769,-0.24071178,-0.24431673,-0.2432061,-0.21508951,-0.5462260502806696,-0.4414939187292363
407,2018-06-26,2018-06-18,0.1623737,0.16678369,0.15926859,0.14628936,0.12619038,0.12838866,0.14278062,0.15086618,0.14603649,0.18142252,-0.46531923775515477,-0.43719212501622323
407,2018-06-27,2018-06-18,0.24337961,0.240722,0.3281912,0.3313537,0.20842679,0.26121625,0.33093,0.26139125,0.27636248,0.26039672,-0.27769485042604675,-0.20522617172221133
407,2018-06-28,2018-06-18,0.24944323,0.24728489,0.21084687,0.18905327,0.21531084,0.2620111,0.20991437,0.261546,0.26785913,0.2489069,-0.29341294283897906,-0.1491373998486949
407,2018-06-29,2018-06-18,0.24658068,0.19010805,0.2128042,0.22092588,0.110413924,0.18409756,0.22051336,0.25666484,0.25914994,0.278259,-0.3974832599730258,-0.15145375030954805
407,2018-06-30,2018-06-18,0.192431,0.045993067,0.041110408,0.01751642,-0.04928501,0.07696441,0.029880166,0.09671927,0.023820015,0.16460271,-0.4732610107637943,-0.31227465373449786
407,2018-07-01,2018-06-18,-0.1577226,-0.15116242,-0.099474244,-0.10935463,-0.21284273,-0.21679732,-0.10350853,-0.1726757,-0.1375142,-0.1058968,-0.2669403661435141,-0.47276464995075435
407,2018-07-02,2018-06-18,-0.30138654,-0.21496081,-0.21448243,-0.21599601,-0.26615053,-0.21698537,-0.23464271,-0.2524373,-0.24773417,-0.22382122,-0.26710581974786074,-0.3622416422471881
408,2018-06-19,2018-06-18,0.51233304,0.80021155,0.4895779,0.6890709,0.84765327,0.82692426,0.474343,0.77120525,0.59833443,0.63799405,0.8018329856600451,-0.3164826055021292
408,2018-06-20,2018-06-18,0.45271373,0.9451718,0.90955776,0.9605018,1.0151682,0.91865176,0.95503354,0.8550861,0.8425587,0.91865134,0.15003860006477784,0.05256153958138826
408,2018-06-21,2018-06-18,0.40545374,0.9400135,1.1540233,1.1599827,0.87472326,0.93911934,1.2649851,0.88772273,0.91673875,1.0634462,-0.008361623220730205,-0.03640296938718466
408,2018-06-22,2018-06-18,0.3964352,0.6016778,0.20416275,0.3377728,0.61219984,0.5142986,0.13732442,0.7489723,0.40100864,0.6406636,0.01884515907172275,0.01033260755690616
408,2018-06-23,2018-06-18,0.43631476,0.87607384,0.78330135,0.8188696,0.92638016,0.82812923,0.809235,0.7581928,0.75379413,0.78801084,-0.13788593646578198,-0.27976179504605786
408,2018-06-24,2018-06-18,0.45897645,0.5336294,0.52268875,0.51181555,0.6176984,0.5752059,0.5148622,0.48944128,0.58287567,0.52393585,-0.31598186717772825,-0.33717978957736944
408,2018-06-25,2018-06-18,0.46882552,0.3419259,0.06716771,-0.09242648,0.38041523,0.36107275,0.009882212,0.33690766,0.23504335,0.2589497,-0.26206904091722344,-0.21149447015272513
408,2018-06-26,2018-06-18,0.43570292,0.67835426,0.39646885,0.5141866,0.8672795,0.7391343,0.40425336,0.6958977,0.55234194,0.54125136,-0.28593756771366985,-0.312810524456522
408,2018-06-27,2018-06-18,0.3619185,0.8882805,0.8375344,0.87180686,1.0823039,0.8572042,0.89134973,0.772565,0.8249528,0.89972585,-0.0223822963039574,-0.12820499552736317
408,2018-06-28,2018-06-18,0.31772482,0.9178643,1.0646137,1.0561414,0.9510403,0.91039145,1.1601975,0.8171563,0.925967,1.0308276,-0.029392632845571087,-0.13070868714936804
408,2018-06-29,2018-06-18,0.3568322,0.5411854,0.09427543,0.26003605,0.6705643,0.5030763,0.1118812,0.7356281,0.31501126,0.602744,-0.3725652978350383,-0.05760089178682592
408,2018-06-30,2018-06-18,0.40732825,0.83283913,0.69813764,0.76965034,0.92711186,0.79621613,0.7100964,0.72133607,0.7678691,0.7873368,-0.11568653741733881,-0.28310005054206433
408,2018-07-01,2018-06-18,0.43052834,0.51742613,0.4728959,0.5012365,0.65248996,0.56701994,0.45634088,0.4365788,0.5430028,0.45655897,-0.30980609451011626,-0.5897188178502605
408,2018-07-02,2018-06-18,0.44084018,0.3194462,-0.0020183977,-0.08281797,0.2144129,0.34934843,0.0329549,0.2877116,0.21184179,0.25520843,-0.5027572621792914,-0.2989567641480951
409,2018-06-19,2018-06-18,0.1052999,0.08954741,0.12776932,0.1902239,0.14895041,0.1240467,0.138815,0.11999951,0.15825486,0.15848657,0.11397977288725243,-0.37428442078708896
409,2018-06-20,2018-06-18,0.18116333,0.15843084,0.22458339,0.23619694,0.11163157,0.192918,0.25678593,0.20146282,0.23431413,0.20595714,-0.33902515405393396,0.160992128531459
409,2018-06-21,2018-06-18,0.20242468,0.17206818,0.22800207,0.20727667,0.15505065,0.20702408,0.25600326,0.22153176,0.232232,0.22515252,0.1409778104582913,0.0645827325364556
409,2018-06-22,2018-06-18,0.21026167,0.18620023,0.1812095,0.19335344,0.11948133,0.20402665,0.1606649,0.17279543,0.23419318,0.25799483,0.1696791942483233,-0.005169295131307376
409,2018-06-23,2018-06-18,0.16211289,0.08731262,0.11471786,0.13062423,-0.06421773,0.13139872,0.09866621,0.11017707,0.14142203,0.18798429,-0.21272203191560357,-0.4305800133248073
409,2018-06-24,2018-06-18,-0.27704132,-0.26347765,-0.26076108,-0.2528152,-0.3223441,-0.30608588,-0.2933734,-0.32673657,-0.24783054,-0.26604688,-0.4984583601516781,-0.7039670814731828
409,2018-06-25,2018-06-18,-0.40690482,-0.40427098,-0.34326962,-0.34435415,-0.34712046,-0.3821872,-0.3621567,-0.43343753,-0.34842244,-0.3990727,-0.6571250604508753,-0.5944419195919333
409,2018-06-26,2018-06-18,0.104360715,0.08471654,0.15223843,0.18097919,0.10438496,0.1006409,0.14223073,0.10032563,0.16813865,0.13689676,-0.6067911796796325,-0.572128084123125
409,2018-06-27,2018-06-18,0.20563214,0.1354303,0.23667678,0.23785347,0.052966446,0.17925361,0.25089723,0.20512395,0.2314815,0.19394694,-0.31262328765954256,-0.3204586802669103
409,2018-06-28,2018-06-18,0.2104451,0.17146975,0.2481448,0.18130943,0.10794003,0.2176934,0.2352822,0.22533835,0.23173574,0.23322636,-0.23171434225737544,-0.259053049072213
409,2018-06-29,2018-06-18,0.20359606,0.14926186,0.18219906,0.19705749,0.047145188,0.21956085,0.18583041,0.21948902,0.22881404,0.26900694,-0.39830160247489016,-0.24108274646183692
409,2018-06-30,2018-06-18,0.1550346,0.07007783,0.115493484,0.13012567,-0.09218636,0.13440566,0.07849354,0.13386612,0.1535357,0.1885538,-0.5044200719181536,-0.40281546995522155
409,2018-07-01,2018-06-18,-0.29350144,-0.28380564,-0.25364473,-0.24231106,-0.320737,-0.28264433,-0.27317166,-0.3284846,-0.21881253,-0.26722732,-0.3257390535457887,-0.6507375121296516
409,2018-07-02,2018-06-18,-0.42159605,-0.4034708,-0.34731182,-0.33582133,-0.38954887,-0.3637433,-0.3810047,-0.44765842,-0.3392572,-0.41783762,-0.46507277425941546,-0.5778342939567516
41,2018-06-19,2018-06-18,0.23010929,0.20144662,0.16082022,0.22433123,0.1067297,0.22034375,0.1717336,0.15800206,0.2160717,0.22349545,0.0896223872251662,-0.3977393599115877
41,2018-06-20,2018-06-18,0.31327802,0.2961086,0.3577969,0.311506,0.23328047,0.3033341,0.39708415,0.24800898,0.3310995,0.2994355,-0.3095830881151291,0.21396507626558595
41,2018-06-21,2018-06-18,0.32838488,0.33434388,0.36853617,0.38445175,0.22879109,0.321722,0.40889922,0.25814235,0.35443264,0.30260172,0.2376787284169478,-0.04034074534463488
41,2018-06-22,2018-06-18,0.30298328,0.30938536,0.22175118,0.2681071,0.14941132,0.23905696,0.19787933,0.15890466,0.25100684,0.2558612,0.15352606023045925,-0.05304448756857868
41,2018-06-23,2018-06-18,0.21656266,0.10061814,0.08946211,0.112267494,0.00525108,0.08042322,0.06840302,0.03327304,0.090713836,0.13606392,-0.24952903396557644,-0.3480022842954198
41,2018-06-24,2018-06-18,-0.32015485,-0.2822761,-0.30408275,-0.30145743,-0.38853234,-0.34497437,-0.3259289,-0.35432592,-0.3139169,-0.33178246,-0.414754675253961,-0.4785043635050245
41,2018-06-25,2018-06-18,-0.42852962,-0.39902297,-0.3483925,-0.36468554,-0.42267722,-0.36617005,-0.3599234,-0.43412817,-0.3861928,-0.40781638,-0.48035218055577994,-0.44578260323122976
41,2018-06-26,2018-06-18,0.20187587,0.19447163,0.18928447,0.21104582,0.13626939,0.19933498,0.18893267,0.13983916,0.21928567,0.19940062,-0.42484067665600117,-0.45910228447209206
41,2018-06-27,2018-06-18,0.31140924,0.27220154,0.37306467,0.3246923,0.25783417,0.2886533,0.40094733,0.24988742,0.35049054,0.30385777,-0.27955606104035274,-0.28563845883242284
41,2018-06-28,2018-06-18,0.31930113,0.33937895,0.3957089,0.37837514,0.26268527,0.33376905,0.3924692,0.26236182,0.3714322,0.3262432,-0.2518388052790208,-0.23443852805107349
41,2018-06-29,2018-06-18,0.30057985,0.27004763,0.22515392,0.2785119,0.22007257,0.26186016,0.22571163,0.21552382,0.2578827,0.27611873,-0.3593971561084118,-0.23051191681821814
41,2018-06-30,2018-06-18,0.21963437,0.09303186,0.08830726,0.110917225,0.04700467,0.087560676,0.05897536,0.057210103,0.10763201,0.13521038,-0.40636250614844655,-0.3577803161890008
41,2018-07-01,2018-06-18,-0.3408395,-0.3050421,-0.30699983,-0.29883277,-0.3672054,-0.30976164,-0.32336384,-0.35903305,-0.3101754,-0.3386871,-0.33576049633416477,-0.49474975507624963
41,2018-07-02,2018-06-18,-0.47329396,-0.39540178,-0.35779896,-0.3480185,-0.41447976,-0.34057006,-0.38343164,-0.4536584,-0.38854653,-0.42314994,-0.39435169531853603,-0.42229992821121237
410,2018-06-19,2018-06-18,0.16893414,0.21668276,0.26525941,0.30916068,0.16918835,0.22206233,0.28571174,0.15630442,0.22725458,0.23715113,0.18295002691397774,-0.3853989795278288
410,2018-06-20,2018-06-18,0.24298431,0.25380746,0.31865272,0.32375664,0.2212002,0.2588721,0.34984446,0.19912016,0.3183354,0.24889098,0.14808590233703503,0.23365181783837294
410,2018-06-21,2018-06-18,0.26808995,0.29049492,0.33338258,0.32720983,0.18598068,0.30995888,0.35419375,0.1890448,0.32034966,0.27865103,0.051571801374035116,0.04636344130004063
410,2018-06-22,2018-06-18,0.27163833,0.2703466,0.23209396,0.2179613,0.10623433,0.17454922,0.20475076,0.08993585,0.28358832,0.2692741,-0.0017873161187247355,0.01500698779333911
410,2018-06-23,2018-06-18,0.2321799,0.07669535,-0.02749749,-0.0039278865,-0.15303394,0.055054374,-0.03601045,0.0011139289,0.015521392,0.0887399,-0.15548708483292936,-0.2778304000404325
410,2018-06-24,2018-06-18,-0.17754172,-0.17318907,-0.12495102,-0.13277568,-0.26869798,-0.24749574,-0.15114543,-0.28054324,-0.12081158,-0.16777503,-0.32704408808654367,-0.5784271814538285
410,2018-06-25,2018-06-18,-0.33272606,-0.2968827,-0.27298585,-0.2910789,-0.349276,-0.25913367,-0.29484543,-0.3380551,-0.34225294,-0.29993388,-0.4568279176854675,-0.41909388041469114
410,2018-06-26,2018-06-18,0.16226536,0.19756794,0.28766745,0.29776925,0.11983721,0.20014608,0.28852987,0.1300115,0.21883543,0.21437305,-0.37657665532085854,-0.4606544679439124
410,2018-06-27,2018-06-18,0.25657097,0.24611461,0.31654087,0.31057066,0.15017503,0.24130327,0.33727348,0.19552574,0.30711967,0.23843214,-0.14592070918681707,-0.16515975354177628
410,2018-06-28,2018-06-18,0.2681483,0.30471757,0.34549722,0.30329633,0.13674578,0.31535685,0.33791256,0.2152619,0.3251843,0.29390782,-0.08416443973802527,-0.13220890409405608
410,2018-06-29,2018-06-18,0.26198387,0.24360088,0.21967274,0.22230536,0.043414086,0.19348472,0.22571848,0.1388878,0.24193996,0.27407938,-0.09947064077180501,-0.1213670116951288
410,2018-06-30,2018-06-18,0.2118375,0.07077951,-0.031737752,-0.01992556,-0.19809002,0.058644764,-0.050117075,-0.004034482,0.00374946,0.08277709,-0.11807192675035673,-0.24658023959646558
410,2018-07-01,2018-06-18,-0.17836888,-0.19241384,-0.13221806,-0.13846096,-0.3303793,-0.21869773,-0.1432408,-0.28352585,-0.14295298,-0.17665577,-0.16696673560826414,-0.573750286693507
410,2018-07-02,2018-06-18,-0.3268568,-0.28463233,-0.29140925,-0.29401916,-0.38998395,-0.23746648,-0.3141667,-0.35334608,-0.34407866,-0.32362062,-0.5157142744404256,-0.3958156996758178
411,2018-06-19,2018-06-18,0.09647482,0.1081999,0.11425158,0.14336559,0.11422462,0.10078029,0.1273232,0.10380819,0.116066344,0.14381158,0.11304158623947212,-0.37118058948448285
411,2018-06-20,2018-06-18,0.15659156,0.15731116,0.20806864,0.19261569,0.112135604,0.17027876,0.23449555,0.19106561,0.19138575,0.1970308,0.22537750726804165,0.1972935270108993
411,2018-06-21,2018-06-18,0.17593616,0.18036996,0.20917052,0.22231196,0.15339479,0.17814708,0.23086187,0.20860678,0.20275483,0.21170092,0.2359467471497619,0.16936053589492436
411,2018-06-22,2018-06-18,0.1881811,0.14893295,0.064355776,0.07765286,0.0101883635,0.13371694,0.04863852,0.049386702,0.09453599,0.18729731,0.21284540855114484,0.15441261091934855
411,2018-06-23,2018-06-18,0.15903097,0.15699686,0.11548031,0.13221654,-0.07542823,0.15509015,0.096902035,0.14547059,0.12531753,0.20108058,-0.044138109715824665,-0.14922655196835755
411,2018-06-24,2018-06-18,-0.19753014,-0.16864772,-0.12941791,-0.131524,-0.29733533,-0.18991101,-0.15230036,-0.19958133,-0.13982813,-0.15985213,-0.3314704453574482,-0.5695803209784887
411,2018-06-25,2018-06-18,-0.34411913,-0.3586775,-0.30899706,-0.332963,-0.40616235,-0.35557687,-0.3223292,-0.36507335,-0.3521714,-0.35824004,-0.5698822992608236,-0.40500215710598764
411,2018-06-26,2018-06-18,0.090897866,0.07463806,0.12906262,0.122668974,0.02963449,0.08121741,0.12662733,0.07777341,0.10958471,0.11762472,-0.4256876694459258,-0.470833422654988
411,2018-06-27,2018-06-18,0.17840955,0.12501258,0.21254745,0.18888807,-0.018232122,0.15914267,0.22582793,0.17863518,0.1863205,0.1736599,-0.0011062044831065335,-0.030549087010755847
411,2018-06-28,2018-06-18,0.18529972,0.17531276,0.22497192,0.20511162,0.04902251,0.18654943,0.22072074,0.20790923,0.18860102,0.21256825,-0.006088846141631773,0.028638656326877576
411,2018-06-29,2018-06-18,0.18556267,0.11666852,0.063584335,0.08180523,-0.08957196,0.14683259,0.07052991,0.073628776,0.08955865,0.19052197,0.008708089692776538,0.022901068962515172
411,2018-06-30,2018-06-18,0.15337005,0.1411151,0.11084851,0.1224242,-0.0823064,0.15587687,0.082736224,0.13861907,0.13969421,0.20060706,-0.08415023212519428,-0.18123624989585316
411,2018-07-01,2018-06-18,-0.19552748,-0.17984296,-0.13340837,-0.13119991,-0.29165354,-0.17290857,-0.14353883,-0.19926512,-0.12854645,-0.16070756,-0.17851844535483938,-0.6903716339124344
411,2018-07-02,2018-06-18,-0.34295785,-0.36869285,-0.3172456,-0.3223703,-0.4169706,-0.34067726,-0.3332868,-0.38013712,-0.35393095,-0.36957312,-0.5517636023207317,-0.4350489961983066
412,2018-06-19,2018-06-18,0.16928217,0.19353285,0.18912873,0.2568805,0.22243702,0.13089079,0.21190149,0.16514651,0.19562343,0.16443247,1.0733340682034522,-0.4257036716000783
412,2018-06-20,2018-06-18,0.26456898,0.25072116,0.3444005,0.34418973,0.24661708,0.25167504,0.39811277,0.2860782,0.32832098,0.27298626,0.04452464309967643,0.24736452546848717
412,2018-06-21,2018-06-18,0.30176812,0.27101642,0.34533173,0.36405125,0.22006533,0.31383565,0.3828323,0.2940783,0.34978592,0.3167093,0.018264403749228133,-0.08797306335918038
412,2018-06-22,2018-06-18,0.30542505,0.28033218,0.28588113,0.3070501,0.15736632,0.17887565,0.2709242,0.18939286,0.36088198,0.29345742,0.0010724484910209497,-0.10189036047296714
412,2018-06-23,2018-06-18,0.2870685,0.06848509,0.03175307,0.03529483,-0.22068653,0.11228147,0.024296537,0.16454153,0.037150744,0.045326177,-0.10025303140075698,-0.31524693342097426
412,2018-06-24,2018-06-18,-0.14816605,-0.06627762,0.109341346,0.065140374,-0.22257218,-0.18246643,0.05379445,-0.10914029,0.14205721,-0.030652374,-0.41279396160765164,-0.5532264166472195
412,2018-06-25,2018-06-18,-0.33142394,-0.32354844,-0.30903846,-0.32910082,-0.40559196,-0.33949554,-0.3271436,-0.3351709,-0.38280424,-0.37964338,-0.5141824156945145,-0.4010807613218401
412,2018-06-26,2018-06-18,0.16070825,0.18583429,0.20323318,0.23282453,0.123983875,0.114159524,0.21305786,0.15020192,0.17825824,0.13370062,-0.37910276723717234,-0.4583243046541124
412,2018-06-27,2018-06-18,0.27735162,0.25520974,0.33712396,0.33034477,0.18913853,0.24515,0.36212105,0.28199324,0.33512607,0.25488704,-0.16454968458255012,-0.20277502099914999
412,2018-06-28,2018-06-18,0.29842925,0.29874462,0.3596443,0.33390063,0.15312877,0.32998484,0.35792482,0.29570943,0.35289833,0.32970428,0.1891133950148548,-0.16530537492357023
412,2018-06-29,2018-06-18,0.29842556,0.23482203,0.27145967,0.30469656,0.102392524,0.20446293,0.27178407,0.22256652,0.3339223,0.30040684,-0.16171584580372475,-0.1394229807436319
412,2018-06-30,2018-06-18,0.2560724,0.061550736,0.022152983,0.012576684,-0.2084703,0.12824374,-0.006977722,0.14990582,0.041606564,0.05490873,-0.13111038699241087,-0.27714754539454445
412,2018-07-01,2018-06-18,-0.20518748,-0.089485854,0.077963136,0.047109555,-0.23031834,-0.14126104,0.05751425,-0.11454635,0.10279843,-0.02735743,-0.1060466573485777,-0.5691588880037265
412,2018-07-02,2018-06-18,-0.39301342,-0.32188663,-0.32212636,-0.31455958,-0.41347742,-0.31390053,-0.34642905,-0.34092802,-0.3830654,-0.38685882,-0.5956080499394298,-0.3973652838118247
413,2018-06-19,2018-06-18,0.21168107,0.18165736,0.2060368,0.23753881,0.1829328,0.19413957,0.22047162,0.15702897,0.21592738,0.20947811,0.27750333021026624,-0.3988048319621283
413,2018-06-20,2018-06-18,0.29803854,0.24269158,0.2704945,0.27678788,0.21000549,0.25732395,0.2965197,0.21876693,0.32029286,0.26674238,0.11180963975615206,0.25912106448615846
413,2018-06-21,2018-06-18,0.31491786,0.26209623,0.2723053,0.29123878,0.19174513,0.29101434,0.29559866,0.22854489,0.31797677,0.3005145,-0.1071853841853852,0.28256930895313076
413,2018-06-22,2018-06-18,0.29046443,0.27990544,0.28475425,0.2816008,0.18634811,0.2357142,0.2579697,0.17304924,0.30892655,0.33221605,-0.7451730357242558,-0.26879010608275894
